PrimaryPropertyType,Neighborhood,NumberofBuildings,PropertyGFATotal,LargestPropertyUseType,SecondLargestPropertyUseType,SiteEnergyUse(kBtu),ElectricityProp,SteamProp,GasProp,Age,BuildingArea,ParkingArea,LargestUsedArea,SecondLargestUsedArea
Retail Store,CENTRAL,1.0,21200,Retail Store,Office,1676426.5,0.9999997017465424,0.0,0.0,18,1.0,0.0,0.6683018867924528,0.33169811320754716
Supermarket / Grocery Store,CENTRAL,1.0,30630,Supermarket/Grocery Store,Other,6058494.0,0.9999998349424791,0.0,0.0,36,1.0,0.0,0.9294809010773751,0.07972575905974534
Retail Store,CENTRAL,1.0,23421,Retail Store,Bank Branch,1896626.375,0.9999998022805098,0.0,0.0,36,1.0,0.0,0.8228085905811025,0.17719140941889758
K-12 School,BALLARD,1.0,117116,K-12 School,NONE,5722325.5,0.1802847461228831,0.0,0.8197151665000532,85,1.0,0.0,1.0,0.0
Worship Facility,BALLARD,1.0,24120,Worship Facility,NONE,893053.1875,0.3855335883899972,0.0,0.6144662016561023,88,1.0,0.0,1.0,0.0
Worship Facility,BALLARD,1.0,35736,Worship Facility,Office,1148202.25,0.1855909967081148,0.0,0.8144087855602095,87,1.0,0.0,0.8106671143944482,0.18933288560555184
Warehouse,GREATER DUWAMISH,1.0,51050,Non-Refrigerated Warehouse,NONE,1206165.75,0.6525255753614294,0.0,0.3474746319069332,75,1.0,0.0,0.9696376101860921,0.0
Retail Store,GREATER DUWAMISH,1.0,21900,Retail Store,NONE,1302192.875,0.44097691749388507,0.0,0.5590231784980393,62,1.0,0.0,1.0,0.0
Distribution Center,GREATER DUWAMISH,1.0,16300,Distribution Center,NONE,150167.7969,0.9201639955603558,0.0,0.07983735692669006,64,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,33462,Non-Refrigerated Warehouse,NONE,1386445.375,0.9999997295241437,0.0,0.0,52,1.0,0.0,1.0,0.0
Mixed Use Property,GREATER DUWAMISH,1.0,35310,Other,Non-Refrigerated Warehouse,1331469.75,0.42376854599963687,0.0,0.5762316417627963,64,1.0,0.0,0.2965448881336732,0.2796658170489946
Other,GREATER DUWAMISH,1.0,36140,Other,NONE,4653535.0,0.9999997851095995,0.0,0.0,54,1.0,0.0,0.9610680686220254,0.0
Other,DOWNTOWN,1.0,47963,Other - Mall,Parking,8163413.0,0.35749397954017514,0.0,0.6425060204598249,25,0.5541563288368118,0.4458436711631883,0.6179763567750141,0.12509642849696642
Warehouse,DOWNTOWN,1.0,23903,Non-Refrigerated Warehouse,Worship Facility,415364.5938,0.40145212781494427,0.0,0.5985488501210813,86,1.0,0.0,0.7676860645107308,0.18826088775467514
Self-Storage Facility,NORTHEAST,1.0,22522,Self-Storage Facility,NONE,561473.875,0.2433042855288681,0.0,0.7566959370994777,69,1.0,0.0,1.0,0.0
Self-Storage Facility,NORTHEAST,1.0,38959,Self-Storage Facility,NONE,905750.375,0.5806379047869563,0.0,0.41936168119168593,20,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,25955,Non-Refrigerated Warehouse,Other - Services,1218112.0,1.0,0.0,0.0,88,1.0,0.0,0.5451743402041995,0.3369293007127721
K-12 School,EAST,1.0,46100,K-12 School,Parking,2177064.75,0.5041342936630617,0.2518504272782883,0.24401525035027094,93,1.0,0.0,1.0,0.0
Worship Facility,NORTHWEST,1.0,21936,Worship Facility,NONE,608755.375,0.1265040164943102,0.0,0.8734970101906697,65,1.0,0.0,1.0,0.0
Other,NORTH,1.0,25406,"Personal Services (Health/Beauty, Dry Cleaning, etc)",NONE,2442220.0,0.7787410634586565,0.0,0.22125893654134354,56,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,SOUTHEAST,1.0,23250,Office,NONE,904236.0,1.0,0.0,0.0,49,1.0,0.0,0.9468387096774193,0.0
Warehouse,GREATER DUWAMISH,1.0,30000,Non-Refrigerated Warehouse,Parking,2794837.0,0.2149513549448501,0.0,0.7850486450551499,56,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,45036,Non-Refrigerated Warehouse,"Repair Services (Vehicle, Shoe, Locksmith, etc)",1791697.75,0.5519574939467329,0.0,0.4480426455857301,54,1.0,0.0,0.46873612221334043,0.3125055511146638
Mixed Use Property,DOWNTOWN,1.0,1074552,Multifamily Housing,Hotel,26416770.0,0.7822295458528806,0.0,0.21777034058289488,7,0.8956551195288828,0.10434488047111727,0.28990779413188006,0.28197797779912
University,MAGNOLIA / QUEEN ANNE,1.0,122679,College/University,Restaurant,16378152.0,0.3726498569557786,0.0,0.6273500819872718,57,1.0,0.0,0.8235720865021723,0.016302708695049684
University,MAGNOLIA / QUEEN ANNE,14.0,537000,College/University,NONE,90609640.0,0.249632345962306,0.0,0.7503675988559275,71,1.0,0.0,0.9940893854748604,0.0
Small and Mid-Sized Office,NORTH,1.0,23022,Office,NONE,1027230.875,0.8423072369198404,0.0,0.15769288476653312,36,1.0,0.0,1.0,0.0
Refrigerated Warehouse,GREATER DUWAMISH,1.0,27263,Refrigerated Warehouse,Other,2470642.0,1.0,0.0,0.0,49,1.0,0.0,0.8069544804313539,0.09903532259839343
Warehouse,GREATER DUWAMISH,1.0,31569,Non-Refrigerated Warehouse,NONE,3064039.5,0.2627224616392837,0.0,0.7372773751774414,54,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,22509,Non-Refrigerated Warehouse,NONE,177812.7969,1.0,0.0,0.0,60,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,39984,Non-Refrigerated Warehouse,Office,1073156.375,0.4074914059006545,0.0,0.5925082446628526,60,1.0,0.0,0.7799119647859144,0.22008803521408563
Worship Facility,EAST,1.0,26440,Worship Facility,NONE,719905.1875,0.31028391499123625,0.0,0.6897158245577999,110,1.0,0.0,1.0,0.0
Self-Storage Facility,GREATER DUWAMISH,1.0,28800,Self-Storage Facility,NONE,1143826.625,0.5933224364313079,0.0,0.4066770171572112,60,1.0,0.0,1.0,0.0
K-12 School,CENTRAL,4.0,28500,K-12 School,NONE,1162561.125,0.6171778709700103,0.0,0.38282202150876155,7,1.0,0.0,1.0,0.0
Restaurant,LAKE UNION,1.0,26519,Restaurant,Office,3717064.0,0.58394205749484,0.0,0.41605794250516,38,1.0,0.0,0.5125381801727064,0.48746181982729364
Mixed Use Property,LAKE UNION,1.0,34639,Restaurant,Other,15480681.0,0.4290731137732248,0.0,0.5709268216301338,28,0.5553566788879587,0.44464332111204136,0.6747596639625856,0.5675394786223621
Other,MAGNOLIA / QUEEN ANNE,1.0,26300,Other - Entertainment/Public Assembly,NONE,3537841.5,0.434706585922518,0.0,0.5652932727483693,95,1.0,0.0,1.0,0.0
Restaurant,LAKE UNION,0.0,34072,Restaurant,NONE,6584966.5,0.4045862647896538,0.0,0.5954136592798156,54,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,23355,Office,NONE,840549.375,0.99999955386321,0.0,0.0,67,1.0,0.0,0.9383429672447013,0.0
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,30840,Office,Restaurant,3542708.5,0.5318794927666219,0.0,0.4681203660984244,51,1.0,0.0,0.9486057068741893,0.03826199740596628
Other,NORTHEAST,1.0,20332,Other,NONE,392683.6875,0.5447819881746425,0.0,0.4552188076312694,70,1.0,0.0,1.0,0.0
Worship Facility,CENTRAL,1.0,21850,Worship Facility,NONE,317794.4063,0.2582046706087665,0.0,0.7417940508917007,116,1.0,0.0,1.0,0.0
Mixed Use Property,NORTHEAST,1.0,32282,Multifamily Housing,Parking,1391714.25,0.6119481782988139,0.0,0.3880516420666096,19,0.7836255498420173,0.2163744501579828,0.3903103896908494,0.2163744501579828
Large Office,DOWNTOWN,1.0,307557,Office,Parking,9512829.0,0.9999997897576,0.0,0.0,33,0.729923233742038,0.27007676625796195,0.528103733616858,0.27007676625796195
Self-Storage Facility,MAGNOLIA / QUEEN ANNE,1.0,28309,Self-Storage Facility,NONE,430308.9063,0.5542088404596891,0.0,0.4457913772908586,98,1.0,0.0,1.0,0.0
Hotel,DOWNTOWN,1.0,45500,Hotel,NONE,2799595.0,0.38203847342204855,0.33616994154511637,0.28179147340954674,102,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,38376,Office,Retail Store,2058532.875,1.0,0.0,0.0,116,1.0,0.0,0.7624035855743173,0.06277360850531583
Small and Mid-Sized Office,DOWNTOWN,1.0,42804,Office,Retail Store,1544501.75,0.4981651849860319,0.0,0.5018349768784658,116,1.0,0.0,0.5634987384356602,0.1537940379403794
Mixed Use Property,DOWNTOWN,0.0,57600,Residence Hall/Dormitory,Multifamily Housing,6983736.0,0.45790977780374287,0.0,0.5420900790064229,11,1.0,0.0,0.4791666666666667,0.2777777777777778
Small and Mid-Sized Office,DOWNTOWN,1.0,33300,Office,Restaurant,1287497.375,0.8353438390505457,0.0,0.1646558696867246,116,1.0,0.0,0.7999699699699699,0.08468468468468468
Other,DOWNTOWN,1.0,22200,Other,NONE,188745.7031,0.34148062149977493,0.0,0.6585209515161672,116,1.0,0.0,1.0,0.0
Warehouse,MAGNOLIA / QUEEN ANNE,1.0,29498,Non-Refrigerated Warehouse,Office,3768900.5,0.8632976646637395,0.0,0.1367022026715749,48,1.0,0.0,0.6695030171537053,0.3101227201844193
Warehouse,LAKE UNION,1.0,23050,Non-Refrigerated Warehouse,NONE,466672.6875,1.0,0.0,0.0,78,1.0,0.0,1.0,0.0
Retail Store,NORTHEAST,1.0,46059,Retail Store,NONE,1582655.875,0.8682076891794307,0.0,0.13179238980173122,86,1.0,0.0,0.9987190342821164,0.0
Medical Office,NORTHEAST,1.0,23595,Medical Office,NONE,817409.625,0.9779686653432788,0.0,0.022031793423034383,46,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,28142,Office,NONE,847097.8125,0.48884673515787175,0.40209712358335237,0.1090558830831593,116,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,28760,Office,Retail Store,2615973.5,0.21873310260979326,0.191421209924336,0.5898458069242674,116,1.0,0.0,0.4281641168289291,0.20931849791376914
Small and Mid-Sized Office,DOWNTOWN,1.0,39030,Office,Retail Store,713326.875,0.7350655335956605,0.0,0.2649346416395709,114,1.0,0.0,0.8199077632590315,0.17127850371509096
Small and Mid-Sized Office,DOWNTOWN,0.0,47215,Office,Retail Store,2092696.0,0.7634051959768643,0.0,0.4739403143122556,107,1.0,0.0,0.5010907550566557,0.47391718733453353
Other,EAST,1.0,61580,Other,Parking,4199443.0,0.7922586400148781,0.0,0.20774135998512183,90,0.5615459564793764,0.43845404352062356,0.5891523221825268,0.37599870087690807
Small and Mid-Sized Office,EAST,1.0,30720,Office,Retail Store,1288669.5,0.7217397478562192,0.0,0.27825986414670323,99,1.0,0.0,0.9674479166666666,0.032552083333333336
Mixed Use Property,EAST,1.0,20640,Retail Store,Office,412562.4063,0.9999990151792947,0.0,0.0,100,1.0,0.0,0.47238372093023256,0.44631782945736437
Mixed Use Property,EAST,1.0,34914,Retail Store,Restaurant,1333289.625,1.0,0.0,0.0,104,1.0,0.0,0.4291401729965057,0.3046915277539096
Small and Mid-Sized Office,EAST,1.0,20897,Office,Retail Store,964923.8125,0.7516064901756169,0.0,0.24839370414024267,110,1.0,0.0,0.48944824615973587,0.164281954347514
Retail Store,EAST,1.0,36940,Retail Store,NONE,336745.4063,0.9999987934505048,0.0,0.0,100,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,EAST,1.0,22866,Office,NONE,1153690.125,0.7609972391850022,0.0,0.2390026524670132,103,1.0,0.0,1.0,0.0
Retail Store,EAST,1.0,30240,Retail Store,Restaurant,1264626.875,0.8392688950248666,0.0,0.1607312038185176,96,1.0,0.0,1.0,0.0
Other,NORTHEAST,1.0,28586,Other,NONE,5078204.0,0.9999998030799866,0.0,0.0,54,1.0,0.0,0.9452879031693836,0.0
Hotel,DOWNTOWN,1.0,28800,Hotel,Restaurant,4644346.0,0.2623176653935775,0.0,0.7376823346064225,108,1.0,0.0,0.75,0.25
Small and Mid-Sized Office,DOWNTOWN,1.0,35202,Office,Bank Branch,3605755.5,0.9999998613328053,0.0,0.0,37,1.0,0.0,0.6882279415942276,0.25927504119084144
Senior Care Community,EAST,1.0,95117,Senior Care Community,Parking,7202141.5,0.5980169925847749,0.0,0.40198293799142937,47,0.7257903424203875,0.27420965757961246,0.7257903424203875,0.27420965757961246
Worship Facility,EAST,1.0,24600,Worship Facility,NONE,331059.5,0.7802585335868628,0.0,0.21974297671566592,106,1.0,0.0,1.0,0.0
Worship Facility,EAST,1.0,48850,Worship Facility,Office,1063480.5,0.22560169180346984,0.7669873824672855,0.007410573113470346,116,1.0,0.0,0.5880245649948823,0.08853633572159672
Hospital,SOUTHWEST,0.0,54863,Hospital (General Medical & Surgical),NONE,2037720.625,0.9999996932847456,0.0,0.0,55,1.0,0.0,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,25000,Non-Refrigerated Warehouse,Food Sales,1989103.875,0.4331704396282472,0.0,0.566829623214122,52,1.0,0.0,0.53572,0.3
Warehouse,GREATER DUWAMISH,1.0,25000,Non-Refrigerated Warehouse,Office,287132.5,0.500803635952043,0.0,0.4991946226916145,56,1.0,0.0,0.96,0.04
Other,GREATER DUWAMISH,1.0,22622,Manufacturing/Industrial Plant,NONE,774075.6875,0.4075002032666218,0.0,0.5925002004406708,89,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,EAST,1.0,27544,Office,Parking,1031667.5,0.785248154080651,0.0,0.21475233057162313,99,1.0,0.0,0.811973569561429,0.1359279697937845
Small and Mid-Sized Office,DOWNTOWN,1.0,47415,Office,Parking,1478979.25,0.999999830964498,0.0,0.0,27,1.0,0.0,0.5459031951913951,0.1476326057154909
Other,MAGNOLIA / QUEEN ANNE,1.0,22960,Other - Entertainment/Public Assembly,NONE,2266983.0,0.2392285253131585,0.0,0.7607710335719324,55,1.0,0.0,1.0,0.0
Supermarket / Grocery Store,EAST,1.0,44739,Supermarket/Grocery Store,Parking,14585813.0,0.5670106973125186,0.0,0.4329892341277103,18,1.0,0.0,1.0,0.0
Mixed Use Property,NORTHEAST,1.0,22778,Retail Store,Office,2470566.0,0.09081279350561774,0.0,0.9091872064943822,68,1.0,0.0,0.9304592150320484,0.567345684432347
Worship Facility,BALLARD,1.0,21562,Worship Facility,Pre-school/Daycare,866806.0,0.2189532605911819,0.0,0.7810467394088181,60,1.0,0.0,0.9763472776180318,0.018551154809386884
Other,CENTRAL,1.0,25753,Other - Entertainment/Public Assembly,NONE,1378130.25,0.16801242117717102,0.0,0.8319873974176244,57,1.0,0.0,1.0,0.0
Other,EAST,1.0,71280,Other - Recreation,NONE,22767828.0,0.33066333775887624,0.0,0.6693366183194989,88,1.0,0.0,1.0,0.0
Senior Care Community,EAST,1.0,153312,Senior Care Community,Parking,20628680.0,0.3183355890924674,0.0,0.6816644593837318,53,1.0,0.0,0.9692000626174077,0.4716982362763515
Mixed Use Property,DOWNTOWN,1.0,1206670,Office,Multifamily Housing,27684480.0,0.843195357109832,0.0,0.15680457064752526,7,0.8327156554816147,0.1672843445183853,0.2646630810412126,0.1500385358051497
Worship Facility,SOUTHEAST,1.0,24200,Worship Facility,Parking,826488.6875,0.5642363979724768,0.0,0.4357639801331219,48,1.0,0.0,1.0,0.0
Residence Hall,MAGNOLIA / QUEEN ANNE,1.0,23513,Residence Hall/Dormitory,Office,1740568.25,0.5311190756237223,0.0,0.46888078074502393,35,0.9059669119210649,0.09403308807893505,0.646450899502403,0.11057712754646366
Self-Storage Facility,DELRIDGE,1.0,66610,Self-Storage Facility,NONE,640377.0,0.5144063575050322,0.0,0.4855936424949678,22,1.0,0.0,1.0,0.0
Other,GREATER DUWAMISH,1.0,36000,Other,Office,3646053.75,0.8016436949126161,0.0,0.19835609938553428,66,1.0,0.0,0.9444444444444444,0.03888888888888889
K-12 School,NORTHWEST,1.0,23222,K-12 School,NONE,1219863.125,0.17277594156311593,0.0,0.8272239559663712,78,1.0,0.0,0.6461975712686245,0.0
Mixed Use Property,EAST,1.0,24476,Fitness Center/Health Club/Gym,Office,2662054.25,0.40461271591290826,0.0,0.5953871901746556,92,1.0,0.0,0.30646347442392546,0.2399084817780683
Retail Store,EAST,0.0,24750,Retail Store,Office,782343.8125,0.37338826655576063,0.0,0.62661197310869,106,1.0,0.0,0.7773737373737374,0.08282828282828283
K-12 School,EAST,1.0,60000,K-12 School,NONE,3625407.5,0.4239556518818919,0.0,0.5760442102025772,112,1.0,0.0,0.81305,0.0
Other,EAST,1.0,46560,Other - Entertainment/Public Assembly,NONE,690557.6875,0.6077884695187034,0.0,0.39221198301409105,62,1.0,0.0,1.0,0.0
Other,MAGNOLIA / QUEEN ANNE,1.0,30408,Bank Branch,Parking,1440554.25,0.9999998264556854,0.0,0.0,36,1.0,0.0,0.8221520652459879,0.17784793475401212
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,30109,Office,Parking,1465795.75,0.6478631146256223,0.0,0.3521370559302004,96,1.0,0.0,0.9432395629213857,0.239131156796971
Small and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1.0,25481,Office,NONE,917100.3125,0.2391134284996768,0.0,0.7608862307524292,56,1.0,0.0,1.0,0.0
Senior Care Community,SOUTHEAST,1.0,141297,Senior Care Community,NONE,19423344.0,0.3499851518873372,0.0,0.6500147451437817,49,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,1.0,27788,Office,Other - Restaurant/Bar,2119806.25,0.7830734530573255,0.0,0.216926429007368,104,1.0,0.0,1.0,0.0
Hotel,NORTHWEST,1.0,41704,Hotel,NONE,1943899.25,0.49858139510059485,0.0,0.5014184762919168,26,0.7941684250911184,0.20583157490888165,1.0,0.0
Warehouse,GREATER DUWAMISH,1.0,22324,Non-Refrigerated Warehouse,NONE,588856.125,0.32927907474852197,0.0,0.6707207129755167,75,1.0,0.0,0.9406916323239563,0.0
Other,GREATER DUWAMISH,1.0,31360,Other - Entertainment/Public Assembly,NONE,1725108.25,0.6529410545686046,0.0,0.3470588005129533,70,1.0,0.0,1.0,0.0
Mixed Use Property,GREATER DUWAMISH,1.0,30496,Retail Store,Manufacturing/Industrial Plant,1992158.25,0.6504774407354436,0.0,0.3495224337725178,69,1.0,0.0,0.4703567681007345,0.33683105981112277
Small and Mid-Sized Office,EAST,1.0,27600,Office,Retail Store,1072151.375,0.8970179234252252,0.0,0.10298172681073137,94,1.0,0.0,0.4773550724637681,0.33242753623188404
Senior Care Community,Northwest,1.0,55974,Senior Care Community,NONE,6135173.0,0.43320750694397697,0.0,0.5667924930560231,55,1.0,0.0,1.0,0.0
Senior Care Community,NORTH,1.0,22583,Senior Care Community,NONE,1981360.0,0.3753512738724916,0.0,0.6246487261275083,62,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,LAKE UNION,0.0,31686,Office,Parking,2305643.5,0.9999997831408021,0.0,0.0,19,0.7677838793157862,0.23221612068421385,0.8182478066022849,0.21302783563718994
Small and Mid-Sized Office,LAKE UNION,1.0,26694,Office,Parking,720170.6875,1.0,0.0,0.0,35,0.773956694388252,0.22604330561174796,0.9333183486925901,0.17681876077021053
Warehouse,NORTHWEST,1.0,29400,Non-Refrigerated Warehouse,NONE,227509.5,0.9999978022895747,0.0,0.0,44,1.0,0.0,0.8503401360544217,0.0
Hotel,GREATER DUWAMISH,1.0,22452,Hotel,NONE,1244150.0,0.42148052887513565,0.0,0.5785194711248643,24,1.0,0.0,1.0,0.0
Other,NORTHEAST,1.0,25767,Bank Branch,NONE,1581352.75,0.9999995257225183,0.0,0.0,104,1.0,0.0,0.6766018550859627,0.0
Retail Store,NORTHEAST,1.0,33910,Retail Store,Office,1822834.25,0.6967852397989559,0.0,0.3032146230519862,63,1.0,0.0,0.4301091123562371,0.4264818637570038
Worship Facility,NORTHEAST,1.0,78401,Worship Facility,Office,2462408.25,0.3817295527660777,0.0,0.6182703457072969,89,1.0,0.0,0.7959082154564355,0.1267840971416181
Warehouse,LAKE UNION,1.0,78716,Non-Refrigerated Warehouse,Office,4103800.75,0.89692609954321,0.0,0.10307371769937905,37,1.0,0.0,0.5243533716144113,0.37348188424208545
K-12 School,LAKE UNION,1.0,33300,K-12 School,NONE,1594733.625,0.21063517739522172,0.0,0.7893650577537675,106,1.0,0.0,0.9231231231231232,0.0
Supermarket / Grocery Store,LAKE UNION,1.0,28808,Supermarket/Grocery Store,NONE,9232576.0,0.6188446214794224,0.0,0.38115527020844453,59,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,NORTHEAST,1.0,27966,Office,Parking,1100499.75,1.0,0.0,0.0,59,0.74955302867768,0.25044697132231997,0.74955302867768,0.25044697132231997
Supermarket / Grocery Store,NORTHEAST,1.0,26226,Supermarket/Grocery Store,Parking,7588060.5,0.704985153979729,0.0,0.2950147801272802,66,1.0,0.0,0.984824220239457,0.0
Mixed Use Property,NORTHEAST,1.0,34948,Bank Branch,Parking,1159807.125,0.9999998922234591,0.0,0.0,40,0.5491873640837817,0.4508126359162184,0.5489012246766625,0.5489012246766625
Small and Mid-Sized Office,LAKE UNION,1.0,37639,Office,Laboratory,6197824.5,0.9999999193265314,0.0,0.0,18,0.734344695661415,0.265655304338585,0.5428943383192965,0.20077579106777543
Other,DOWNTOWN,1.0,21420,Museum,Bar/Nightclub,810636.875,0.8912338215554283,0.0,0.10876633264431747,116,1.0,0.0,0.4864612511671335,0.2334267040149393
Small and Mid-Sized Office,DOWNTOWN,1.0,20880,Office,NONE,683274.0,1.0,0.0,0.0,116,1.0,0.0,1.0,0.0
Mixed Use Property,DOWNTOWN,1.0,26000,Office,Other - Entertainment/Public Assembly,1063035.875,0.7714330431228391,0.0,0.22856707446491398,50,1.0,0.0,0.5,0.5
Small and Mid-Sized Office,DOWNTOWN,1.0,38675,Office,Restaurant,1938776.75,0.6602591040974677,0.0,0.33974102484981833,116,1.0,0.0,0.31286360698125404,0.11069166127989657
Small and Mid-Sized Office,DOWNTOWN,1.0,49951,Office,Other,5134446.0,0.4076231398674755,0.07441503912983018,0.5179618210026944,87,1.0,0.0,0.6414085804088007,0.4811715481171548
Medical Office,SOUTHEAST,1.0,25880,Medical Office,NONE,1941728.75,0.9300063152487185,0.0,0.06999329849753731,6,1.0,0.0,1.0,0.0
Worship Facility,NORTHEAST,1.0,41013,Worship Facility,Office,1080821.0,0.4005381094556823,0.0,0.5994618905443176,89,1.0,0.0,0.7826298978372711,0.05632360471070148
Other,NORTHEAST,1.0,21075,Social/Meeting Hall,Office,1581036.75,0.4124255808728039,0.0,0.5875745772512878,12,1.0,0.0,0.8576512455516014,0.1423487544483986
Worship Facility,NORTHEAST,1.0,46485,Worship Facility,NONE,1544995.75,0.49138775948089175,0.0,0.5086117550808796,66,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,NORTHWEST,1.0,56896,Office,Parking,1402048.5,0.7111900907850192,0.0,0.28880955259393665,51,1.0,0.0,0.7165354330708661,0.28346456692913385
Worship Facility,NORTHWEST,1.0,27500,Worship Facility,NONE,577123.125,0.5954864484073481,0.0,0.4045133350010884,38,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,36630,Office,Distribution Center,541943.3125,0.999999423371425,0.0,0.0,86,1.0,0.0,0.6006006006006006,0.3003003003003003
Small and Mid-Sized Office,DOWNTOWN,0.0,26830,Office,Other,2099386.75,0.5220429251542147,0.0,0.47795719392817926,116,1.0,0.0,0.6275810659709281,0.37271710771524413
Small and Mid-Sized Office,DOWNTOWN,1.0,41920,Office,NONE,1103594.75,1.0,0.0,0.0,110,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,36879,Office,NONE,1537570.25,0.7713579265727859,0.0,0.22864191083301721,111,1.0,0.0,1.0,0.0
Other,DOWNTOWN,1.0,29820,Other - Lodging/Residential,NONE,1601955.625,0.6678056391231186,0.0,0.332193970728746,112,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,0.0,33640,Office,NONE,1078535.75,1.0,0.0,0.0,111,1.0,0.0,0.8121878715814507,0.0
Warehouse,DOWNTOWN,1.0,43484,Non-Refrigerated Warehouse,Retail Store,1567040.75,1.0,0.0,0.0,110,1.0,0.0,0.6074878116088677,0.2191840677030632
Mixed Use Property,DOWNTOWN,1.0,22480,Office,Other,981009.125,0.9999998725801863,0.0,0.0,116,1.0,0.0,0.4804270462633452,0.4804270462633452
Hotel,DOWNTOWN,1.0,33018,Hotel,Retail Store,4857581.5,0.3762256999702424,0.0,0.6237741970978768,91,1.0,0.0,0.7024350354352171,0.18671633654370343
Small and Mid-Sized Office,DOWNTOWN,1.0,26510,Office,NONE,987063.6875,0.9055129991295521,0.0,0.09448731746602723,46,1.0,0.0,1.0,0.0
Warehouse,LAKE UNION,1.0,40028,Non-Refrigerated Warehouse,Retail Store,942415.1875,0.9955261889282743,0.0,0.004473612114830227,78,1.0,0.0,0.8299690216848207,0.2550214849605276
Small and Mid-Sized Office,LAKE UNION,1.0,44510,Office,Parking,2188051.25,0.9999998857430784,0.0,0.0,9,0.5904740507751067,0.40952594922489327,0.5904740507751067,0.40952594922489327
Worship Facility,NORTH,1.0,21624,Worship Facility,NONE,666687.5,0.46966082309927815,0.0,0.530339926877285,62,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,0.0,21600,Office,Restaurant,1539176.625,0.6945538170448762,0.0,0.30544577689386365,23,1.0,0.0,0.5370370370370371,0.46296296296296297
Mixed Use Property,DOWNTOWN,1.0,20620,Multifamily Housing,Retail Store,747456.875,0.5486055633644416,0.0,0.45139460386928676,107,1.0,0.0,0.48787584869059164,0.2560620756547042
Hotel,DOWNTOWN,1.0,40552,Hotel,NONE,1200180.875,0.18950060339863356,0.0,0.8104995007523346,106,1.0,0.0,1.0,0.0
Small and Mid-Sized Office,DOWNTOWN,1.0,31432,Office,Other,1439572.375,0.9999997395059765,0.0,0.0,107,1.0,0.0,0.7336154237719521,0.22667981674726392
Retail Store,DOWNTOWN,1.0,24550,Retail Store,Office,977230.3125,0.09230270371908873,0.0,0.11746872618628477,99,1.0,0.0,0.5498981670061099,0.45010183299389
Other,CENTRAL,1.0,25864,Social/Meeting Hall,Office,1028277.313,0.42163625951747513,0.0,0.5783634360899296,108,1.0,0.0,0.5167027528611197,0.3255490256727498
Other,NORTHEAST,1.0,20686,Other - Lodging/Residential,NONE,1207504.0,0.38448568286316237,0.0,0.6155143171368377,92,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,22124,Residence Hall/Dormitory,NONE,637685.0,1.0,0.0,0.0,87,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,27487,Residence Hall/Dormitory,NONE,1594504.875,0.25465334497644604,0.0,0.7453467334177953,90,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,23616,Residence Hall/Dormitory,NONE,1656420.25,0.44911730582863857,0.0,0.5508825432434794,90,1.0,0.0,1.0,0.0
Residence Hall,NORTHEAST,1.0,33448,Residence Hall/Dormitory,NONE,998633.5,0.9999994993158151,0.0,0.0,40,1.0,0.0,1.0,0.0
Mixed Use Property,EAST,0.0,29508,Other - Recreation,Fitness Center/Health Club/Gym,2217620.0,0.3571125801534979,0.0,0.6428874198465021,11,0.7587095025077945,0.2412904974922055,0.37528805747593874,0.2773146265419547
Senior Care Community,CENTRAL,1.0,74840,Senior Care Community,NONE,8268496.5,0.49719341357887736,0.0,0.5028065259506369,29,1.0,0.0,1.0,0.0
